type,id,nr,name,city
"station","8012452","7160","Neuhaus-Igelshieb","Neuhaus-Igelshieb"
"station","8000771","7159","Baden-Baden Haueneberstein","Baden-Baden"
"station","8089050","6967","Yorckstraße","Berlin"
"station","8000266","6914","Wuppertal Hbf","Wuppertal"
"station","8005587","7162","Sinzheim","Sinzheim"
"station","8001456","7166","Dietzenbach Bahnhof","Dietzenbach"
"station","8001386","7161","Darmstadt-Lichtwiese","Darmstadt"
"station","8070088","7168","Mühlheim-Dietesheim","Mühlheim-Dietesheim"
"station","8002589","7180","Hannover-Flughafen","Langenhagen"
"station","8070097","7178","Sinsheim Museum/Arena","Sinsheim"
"station","8010397","7068","Zwickau (Sachs) Hbf","Zwickau "
"station","8002822","7167","Heusenstamm","Heusenstamm"
"station","8000802","7185","Barbelroth","Barbelroth"
"station","8000691","7184","Bad Bergzabern","Bad Bergzabern"
"station","8070091","7170","Offenbach Ledermuseum","Offenbach (Main)"
"station","8004257","7189","Neuburg (Rhein)","Neuburg"
"station","8003175","7187","Kapellen-Drusweiler","Niederhorbach"
"station","8098360","7177","Bürstadt (Ried)","Bürstadt"
"station","8007859","7196","Kapsweyer","Kapsweyer"
"station","8007857","7200","Schaidt (Pf)","Wörth"
"station","8070096","7201","Albsheim (Eis)","Obrigheim"
"station","8001043","7202","Bockenheim-Kindenheim","Bockenheim"
"station","8004935","7203","Ramsen","Ramsen"
"station","8079097","7183","Hannover - Ledeburg","Hannover"
"station","8000416","7225","Achterwehr","Achterwehr"
"station","8070086","7181","Hannover Karl-Wiechert-Allee","Hannover"
"station","8001459","7216","Dietzenbach-Steinberg","Dietzenbach"
"station","8079605","7248","Herzhorn","Herzhorn"
"station","8003003","7249","Horst (Holst)","Horst"
"station","8003032","7250","Husby","Husby"
"station","8003431","7255","Kremperheide","Krempermoor"
"station","8003477","7252","Kiel-Elmschenhagen","Kiel"
"station","8003960","7267","Melsdorf","Melsdorf"
"station","8001455","7213","Dietzenbach-Mitte","Dietzenbach"
"station","8005435","7282","Schülldorf","Schülldorf"
"station","8003479","7257","Kronshagen","Kronshagen"
"station","8003545","7179","Langenhagen-Mitte","Langenhagen"
"station","8001510","7433","Dornstetten-Aach","Dornstetten"
"station","8003253","7277","Kiel-Russee","Kiel"
"station","8070092","7169","Offenbach-Kaiserlei","Offenbach (Main)"
"station","8001005","7434","Bitzfeld","Bretzfeld-Bitzfeld"
"station","8005329","7436","Scheppach","Bretzfeld-Scheppach"
"station","8003345","7430","Friedrichshafen-Kluftern","Friedrichshafen"
"station","8005792","7459","Sülzbach Schule","Obersulm-Sülzbach"
"station","8007858","7461","Steinfeld (Pfalz)","Steinfeld"
"station","8003146","7527","Kainzenbad","Garmisch-Partenkirchen"
"station","8002111","7435","Friedrichshafen-Fischbach","Friedrichshafen"
"station","8003807","7562","Magstadt","Magstadt"
"station","8006416","7481","Wieslensdorf","Obersulm-Wieslensdorf"
"station","8089114","7144","Lankwitz","Berlin"
"station","8000558","7531","Alzey Süd","Alzey"
"station","8004624","7558","Öhringen West","Öhringen"
"station","8006449","7590","Willebadessen","Willebadessen"
"station","8005781","7289","Suchsdorf","Kiel"
"station","8006290","7638","Weinsberg West","Weinsberg"
"station","8002700","7623","Heilbronn Trappensee","Heilbronn"
"station","8001489","7626","Dörverden","Dörverden"
"station","8079140","7651","Köln-Blumenberg","Köln-Blumenberg"
"station","8004777","7662","Petershagen-Lahde","Petershagen"
"station","8002998","7712","Horb-Heiligenfeld","Horb"
"station","8002958","7715","Hohensülzen","Hohensülzen"
"station","8002411","7678","Großenbrode","Großenbrode"
"station","8006294","7713","Weinsberg/Ellhofen Gewerbegebiet","Weinsberg"
"station","8004335","7656","Neuss Allerheiligen","Neuss"
"station","8004173","7655","Münster Zentrum Nord","Münster-Zentrum Nord"
"station","8089101","7722","Eichborndamm","Berlin"
"station","8089328","7727","Messe Süd (Eichkamp)","Berlin"
"station","8089025","7729","Heiligensee","Berlin"
"station","8070090","7171","Offenbach Marktplatz","Offenbach (Main)"
"station","8089103","7719","Alt-Reinickendorf","Berlin"
"station","8070704","7205","Aachen Schanz","Aachen"
"station","8089118","7726","Beusselstraße","Berlin"
"station","8001214","7735","Bruchsal am Mantel","Bruchsal"
"station","8089331","7732","Pichelsberg","Berlin"
"station","8089102","7723","Karl-Bonhoeffer-Nervenklinik","Berlin"
"station","8089329","7728","Heerstraße","Berlin"
"station","8089000","7734","Schulzendorf (b Tegel)","Berlin"
"station","8081586","7743","Seegefeld","Falkensee"
"station","8011557","7748","Frankfurt (Oder)-Neuberesinchen","Frankfurt (Oder)"
"station","8001212","7751","Bruchsal Sportzentrum","Bruchsal"
"station","8012944","7740","Schwedt (Oder) Mitte","Schwedt / Oder"
"station","8089330","7731","Olympiastadion","Berlin"
"station","8089472","7730","Lichterfelde Süd","Berlin"
"station","8011041","7720","Berlin-Lichterfelde Ost","Berlin"
"station","8004077","7763","Monbach-Neuhausen","Neuhausen"
"station","8004632","7764","Ölbronn-Dürrn","Ölbronn-Dürrn"
"station","8005168","7766","Rosenberg (Baden)","Rosenberg"
"station","8089473","7762","Osdorferstraße","Berlin"
"station","8089053","7761","Stresow","Berlin"
"station","8080630","7772","Halle (Westf.) OWL-Arena","Halle"
"station","8003937","7769","Meckenheim Industriepark","Meckenheim"
"station","8089116","7760","Westhafen","Berlin"
"station","8089051","7755","Yorckstraße (Großgörschenstraße)","Berlin"
"station","8003297","7789","Kierspe","Kierspe"
"station","8002535","7790","Halver-Oberbrügge","Halver"
"station","8079069","7774","Oldentrup","Bielefeld"
"station","8003759","7385","Ludwigshafen (Rhein) Mitte","Ludwigshafen"
"station","8089089","7721","Berlin-Tegel","Berlin"
"station","8007860","7854","Schweighofen","Schweighofen"
"station","8006666","7851","Zirndorf Kneippallee","Zirndorf"
"station","8079083","7872","Nohfelden","Nohfelden"
"station","8002175","7862","Galgenschanze","Kaiserslautern"
"station","8006270","7884","Wüsting","Hude"
"station","8079146","7875","Neidenfels","Neidenfels"
"station","8003934","7813","Münster-Mecklenbeck","Münster"
"station","8077771","7890","Radolfzell Haselbrunn","Radolfzell "
"station","8004801","7889","Pforzheim-Weißenstein"," Pforzheim"
"station","8004614","7871","Ockenheim","Ockenheim"
"station","8087020","7901","Vechta Stoppelmarkt","Vechta"
"station","8070734","7908","Mesch Neue Mühle","Rödinghausen"
"station","8002515","7956","Hagenbach","Hagenbach"
"station","8079089","7891","Albstadt Ebingen West","Albstadt"
"station","8089327","7736","Sonnenallee","Berlin"
"station","8087065","7958","Beverungen-Wehrden","Beverungen"
"station","8004202","7947","Nagold-Iselshausen","Nagold"
"station","8003591","7892","Laupheim Stadt","Laupheim"
"station","8087061","7962","Hörselgau","Hörselgau"
"station","8007856","7961","Wilhermsdorf Mitte","Wilhermsdorf"
"station","8087062","7963","Münchweiler (Alsenz)","Münchweiler a. d. Alsenz"
"station","8012478","7848","Leipzig Messe","Leipzig"
"station","8089099","7910","Bernau-Friedenstal","Bernau"
"station","8079151","7957","Dreieich-Weibelfeld","Dreieich"
"station","8087039","7966","Attendorn Hohen-Hagen","Attendorn"
"station","8000481","7960","Aldingen","Aldingen"
"station","8007868","7964","Lebach-Jabach","Lebach"
"station","8013085","7973","Tangermünde West","Tangermünde"
"station","8087067","7977","Weingarten (Berg)","Weingarten"
"station","8079616","7974","Singen-Industriegebiet","Singen "
"station","8073410","7978","Zielitz Ort","Zielitz"
"station","8000324","7981","Boppard Süd","Boppard"
"station","8013455","7971","Magdeburg-Herrenkrug","Magdeburg"
"station","8087064","7969","Oberursel-Stierstadt","Oberursel"
"station","8079604","7983","Tessin West","Tessin"
"station","8011995","7985","Kalsow","Benz"
"station","8079095","7899","Hannover-Nordstadt","Hannover"
"station","8000146","7987","Weil am Rhein Pfädlistraße","Weil am Rhein"
"station","8087063","7986","Kronberg (Taunus) Süd","Kronberg am Taunus"
"station","8000779","7979","Allermöhe","Hamburg"
"station","8000456","7993","Tuttlingen Nord","Tuttlingen"
"station","8079632","7980","Frankfurt am Main Messe","Frankfurt am Main"
"station","8079629","7984","Rostock Thierfelder Straße","Rostock"
"station","8000143","7988","Weil am Rhein Gartenstadt","Weil am Rhein"
"station","8001111","7994","Boxberg-Wölchingen","Boxberg"
"station","8002783","7995","Heroldsberg Nord","Heroldsberg"
"station","8013334","7997","Wolfsgefärth","Zedlitz"
"station","8089537","7759","Julius-Leber-Brücke","Berlin"
"station","8011312","7998","Crossen Ort","Crossen"
"station","8011067","7999","Bad Berka Zeughausplatz","Bad Berka"
"station","8002269","7968","Gießen Oswaldsgarten","Gießen"
"station","8089131","7756","Wedding","Berlin"
"station","8004639","8000","Offenburg Kreisschulzentrum","Offenburg"
"station","8006135","8003","Wackershofen-Freilandmuseum","Schwäbisch Hall"
"station","8000659","7996","Augsburg Messe","Augsburg-Göggingen"
"station","8005568","8007","Sigmaringendorf","Sigmaringendorf"
"station","8070170","8004","Durmersheim Nord","Durmersheim"
"station","8003103","8008","Itzelberg","Königsbronn"
"station","8005560","8005","Singen-Landesgartenschau","Singen"
"station","8000440","8010","Schnega","Schnega"
"station","8000445","8011","Soltendieck","Soltendieck"
"station","8006212","8006","Warthausen","Warthausen"
"station","8001977","8009","Felde","Felde"
"station","8010246","8013","Neuruppin West","Neuruppin"
"station","8011778","8014","Stralsund-Grünhufe","Stralsund"
"station","8000343","8017","Schöneck (Vogtl) Ferienpark","Schöneck "
"station","8012183","8015","Flughafen Leipzig/Halle","Schkeuditz"
"station","8000453","7992","Freiburg Messe/Universität","Freiburg"
"station","8005942","8002","Überlingen","Überlingen"
"station","8003526","8023","Langen-Flugsicherung","Langen (Hess)"
"station","8012869","8019","Görlitz-Rauschwalde","Görlitz-Rauschwalde"
"station","8001138","8001","Bretten-Rechberg","Bretten"
"station","8004192","8026","Muggensturm-Badesee","Muggensturm"
"station","8003800","8024","Lutten","Goldenstedt-Lutten"
"station","8011399","8016","Dresden Flughafen","Dresden"
"station","8002445","8030","Grüntal/Wittlensweiler","Freudenstadt"
"station","8012641","8020","Pirna-Copitz Nord","Pirna"
"station","8003833","8025","Malsch Süd","Malsch"
"station","8003066","8034","Immendingen Zimmern","Immendingen"
"station","8004067","8036","Möhringen Rathaus","Tuttlingen"
"station","8000787","8032","Balgheim","Balgheim"
"station","8003061","8033","Immendingen Mitte","Immendingen"
"station","8004068","8035","Möhringen Bahnhof","Tuttlingen"
"station","8005946","8039","Tuttlingen Gänsäcker","Tuttlingen"
"station","8005617","8037","Spaichingen Mitte","Spaichingen"
"station","8006281","8040","Weilheim","Rietheim-Weilheim"
"station","8079152","7965","Vatteröder Teich","Vatterode"
"station","8006625","8041","Wurmlingen Mitte","Wurmlingen"
"station","8006626","8042","Wurmlingen Nord","Wurmlingen"
"station","8005925","8038","Tuttlingen Schulen","Tuttlingen"
"station","8005425","8046","Schopfheim West","Schopfheim"
"station","8003743","8045","Lörrach Schwarzwaldstraße","Lörrach Schwarzwaldstraße"
"station","8003736","8043","Lörrach Dammstraße","Lörrach"
"station","8004201","8027","Nagold Stadtmitte","Nagold"
"station","8070003","7982","Frankfurt am Main Flughafen Fernbahnhof","Frankfurt am Main"
"station","8003562","8048","Lauchringen West","Lauchringen"
"station","8012854","8054","Schalkau-Mitte","Schalkau"
"station","8005097","8055","Rietheim","Rietheim-Weilheim"
"station","8005122","8056","Rödental Mitte","Rödental"
"station","8004095","8052","Mosbach West","Mosbach"
"station","8003404","8047","Konstanz Fürstenberg","Konstanz"
"station","8004217","8053","Neckargemünd Altstadt","Neckargemünd"
"station","8011491","8018","Leipzig-Engelsdorf","Leipzig"
"station","8001405","8060","Deißlingen Mitte","Deißlingen"
"station","8001334","8057","Coburg Nord","Coburg"
"station","8002684","8051","Heidelberg-Orthopädie","Heidelberg"
"station","8006358","8065","Wesseln","Bad Salzdetfurt- Wesseln"
"station","8007790","8063","Neumünster Stadtwald","Neumünster"
"station","8000759","8064","Bad Salzdetfurth-Solebad","Bad Salzdetfurth-Detfurth"
"station","8003276","8074","Kirchhammelwarden","Brake (Unterweser)"
"station","8003014","8059","Hüfingen Mitte","Hüfingen"
"station","8004705","8087","Osterode am Harz Leege","Osterode am Harz"
"station","8005324","8081","Bad Lauterberg im Harz Barbis","Bad Lauterberg- Barbis"
"station","8003644","8085","Lenglern","Bovenden-Lenglern"
"station","8004704","8086","Osterode am Harz Mitte","Osterode am Harz"
"station","8012863","8095","Schkeuditz West","Schkeuditz West"
"station","8002055","8058","Frankfurt-Zeilsheim","Frankfurt am Main"
"station","8011416","8092","Dresden Bischofsplatz","Dresden"
"station","8003737","8044","Lörrach Museum/Burghof","Lörrach"
"station","8012181","8094","Leipzig-Olbrichtstraße","Leipzig"
"station","8012204","8096","Leipzig-Slevogtstraße","Leipzig"
"station","8002681","8050","HD-Weststadt/Südstadt","Heidelberg"
"station","8005001","8111","Renningen Süd","Renningen"
"station","8003834","8109","Maichingen Nord","Sindelfingen"
"station","8011431","8091","Dresden Freiberger Straße","Dresden"
"station","8003808","8110","Maichingen","Sindelfingen"
"station","8010336","8113","Plauen (Vogtl)-Straßberg","Plauen "
"station","8005639","8123","St. Alban","Dießen"
"station","8007482","8130","Miesenbach","Ramstein-Miesenbach"
"station","8004620","8128","Öhringen Cappel","Öhringen"
"station","8013267","8114","Weinböhla Hp","Weinböhla"
"station","8002556","8112","Fischbek","Hamburg"
"station","8010204","8021","Klostermansfeld Randsiedlung","Klostermansfeld"
"station","8006068","8134","Vellmar-Osterberg/EKZ","Vellmar"
"station","8012186","8097","Leipzig Markt","Leipzig Zentrum"
"station","8003971","8133","Melsungen-Bartenwetzerbrücke","Melsungen"
"station","8001988","8140","Feucht Ost","Feucht"
"station","8003197","8136","Kassel-Jungfernkopf","Kassel"
"station","8012584","8141","Graal-Müritz-Koppelweg","Graal-Müritz-Koppelweg"
"station","8012187","8100","Leipzig MDR","Leipzig"
"station","8006036","8137","Urmitz Rheinbrücke","Urmitz/Rhein"
"station","8003383","8131","Köln-Weiden West","Köln-Weiden"
"station","8005002","8147","Reichenberg","Reichenberg"
"station","8013156","8162","Ueckermünde Stadthafen","Ueckermünde"
"station","8000540","8152","Altenstadt (Waldnaab)","Altenstadt a. d. Waldnaab"
"station","8003198","8135","Kassel-Kirchditmold","Kassel"
"station","8004195","8157","Nagold-Steinberg","Nagold"
"station","8007443","8163","Eschelbronn","Eschelbronn"
"station","8007441","8164","Neidenstein","Neidenstein"
"station","8003474","8156","Kiel-Hassee CITTI-PARK","Kiel-Hassee"
"station","8007442","8165","Waibstadt","Waibstadt"
"station","8077434","8166","Neckarbischofsheim Nord","Waibstadt"
"station","8007445","8168","Aglasterhausen","Aglasterhausen"
"station","8007444","8167","Helmstadt (Baden)","Helmstadt-Bargen"
"station","8004797","8193","Petersaurach Nord","Petersaurach"
"station","8002578","8194","Happurg","Happurg"
"station","8000480","8169","Ahrensburg-Gartenholz","Ahrensburg"
"station","8012184","8099","Leipzig Bayerischer Bahnhof","Leipzig"
"station","8005673","8198","Stambach","Contwig-Stambach"
"station","8005456","8197","Schwalbach Nord","Schwalbach a Ts"
"station","8004336","8195","Neustadt (Aisch) Mitte","Neustadt a. d. Aisch"
"station","8006536","8171","Wörth (Rhein)-Mozartstraße","Wörth (Rhein)"
"station","8002648","8200","Hauenstein Mitte","Hauenstein"
"station","8000861","8201","Bellheim Am Mühlbuckel","Bellheim"
"station","8004306","8199","Neustadt Süd","Neustadt"
"station","8005214","8202","Rülzheim Freizeitzentrum","Rülzheim"
"station","8005071","8203","Rheinzabern Rappengasse","Rheinzabern"
"station","8006531","8205","Wörth Zügelstraße","Wörth (Rhein)"
"station","8002241","8206","Germersheim Süd/Nolte","Germersheim"
"station","8005072","8204","Rheinzabern Alte Römerstraße","Rheinzabern"
"station","8000618","8142","Aschaffenburg Hochschule","Aschaffenburg"
"station","8006682","8211","Zweibrücken-Rosengarten","Zweibrücken"
"station","8003329","8212","Kleingemünden","Gemünden"
"station","8003841","8155","Mannheim ARENA / Maimarkt","Mannheim"
"station","8002943","8215","Hohenecken","Kaiserslautern"
"station","8011605","8233","Bernburg-Roschwitz","Bernburg"
"station","8002025","8210","Frankenthal Süd","Frankenthal"
